gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Lcat,0.001270106100023743,0.3297216978851081,0.528,0.427,1
Osgep,0.0012718599884717946,-0.2722841340739145,0.185,0.259,1
Rhob,0.001281029478575595,-0.3182984352795334,0.21,0.294,1
Sepw1,0.0012884786945918634,-0.2755549898623988,0.967,0.963,1
Pacs2,0.0012977396231635544,-0.25508774204910745,0.054,0.104,1
Ccni,0.001298304093230611,-0.30002389890831305,0.183,0.262,1
Srp19,0.0013206961528538148,-0.2735428173514529,0.355,0.437,1
Elof1,0.0013237799338304491,-0.27430223949472576,0.272,0.346,1
Mpv17,0.0013317885238917253,0.299574842492109,0.223,0.148,1
Nme1,0.0013337539534405338,-0.3421302028029447,0.67,0.674,1
Pacsin3,0.0013541762560334385,0.28848858625114726,0.347,0.262,1
Thoc2,0.0013589880640907563,0.28581691574708634,0.283,0.202,1
Sncb,0.0013693462962976301,-0.44399892220800763,0.264,0.336,1
Ube2e1,0.0013707451101440027,0.26291499793043904,0.508,0.435,1
Idh3g,0.0013748149869818604,0.26600646539806694,0.549,0.472,1
Mll1,0.0013862101614337012,0.2901199156366853,0.224,0.153,1
Arpc5l,0.0013985606770590487,-0.2644386600725366,0.426,0.499,1
Caly,0.0014160789773607293,-0.25320699310515693,0.165,0.242,1
Cpeb4,0.0014250814907677781,0.305316352978809,0.243,0.17,1
Gabbr1,0.0014326146824132546,-0.25753102071853307,0.547,0.607,1
Cdo1,0.0014354168328652574,-0.2776729291058791,0.123,0.19,1
Clybl,0.001468661498682867,0.2802318928532533,0.191,0.123,1
Acadsb,0.0014820351951188675,0.252862568042763,0.145,0.084,1
Ephb1,0.0014945261612040758,-0.25625742946500973,0.12,0.188,1
Myt1l,0.0014952691421877085,-0.2807025499156307,0.121,0.185,1
Nefl,0.0015667485779550859,-0.3888589672168514,0.119,0.18,1
Sdhd,0.0015789968800590123,0.2501979886733099,0.428,0.346,1
Polr1d,0.0016268880253135975,-0.2751669828397256,0.459,0.519,1
Psmd13,0.0016473310340436773,0.2704862002285604,0.417,0.333,1
Atf4,0.0016741636252822908,-0.2679429971609938,0.284,0.368,1
Npas3,0.0016820834843603984,0.2882789202138424,0.33,0.242,1
Txndc9,0.0016825239149301549,0.2698903344873067,0.468,0.4,1
Cdkn1a,0.0016857974133189268,-0.3451455471917566,0.084,0.141,1
Pcdh9,0.001854278781099547,0.26586269492766357,0.319,0.24,1
Myl12a,0.0018755805178799273,-0.5640688999210928,0.205,0.267,1
Akt2,0.0018856189724295105,-0.28086759723639454,0.403,0.479,1
Tspo,0.0019087983444047046,0.2579077901102228,0.198,0.128,1
Celf4,0.0019303807910009323,-0.3160150357408851,0.193,0.267,1
Epdr1,0.00195859077195039,-0.2846832954200197,0.258,0.336,1
Nfkbia,0.002039768127267728,-0.5265591897543029,0.412,0.484,1
Gng11,0.002063798916846231,-0.5736748593900839,0.124,0.18,1
Cd47,0.0020638820968221605,-0.26017660196984327,0.372,0.444,1
Slc25a23,0.0021160695097290198,0.2955855255081862,0.26,0.193,1
Trim2,0.0021982689419737787,-0.2805944395999961,0.131,0.198,1
Clstn1,0.002239420752772487,-0.2851926159012408,0.298,0.375,1
Fh1,0.0022424820460400876,0.313225145682811,0.318,0.244,1
Syn1,0.002247198836462543,-0.38494302730772284,0.123,0.18,1
Slc38a1,0.0022634199040502245,-0.32321307234893687,0.105,0.165,1
H2afz,0.0022652431917394235,-0.3151063342529383,0.626,0.669,1
Pex3,0.002289778517227525,0.2806405043586821,0.159,0.099,1
Srrm1,0.002311152858824717,0.25776415564124244,0.497,0.417,1
Cox10,0.0023159719444277673,0.26806496906037314,0.27,0.193,1
2810468N07Rik,0.0023185328563155336,-0.28545880513850164,0.116,0.178,1
Hnrnpu,0.0023613757152322846,-0.28159775770429196,0.277,0.358,1
Taf15,0.0023883453999768685,0.26339379612102437,0.199,0.131,1
Rsrc1,0.002511288555392248,0.29777811751432115,0.265,0.195,1
Osbpl1a,0.0025211048442951374,-0.2931816844095121,0.349,0.41,1
Arpp19,0.0027453364578191126,-0.25772957324453083,0.526,0.578,1
Arrb1,0.0027526835081265254,0.2823003568347935,0.263,0.193,1
Baiap2,0.0027613260715846173,-0.2848371549538715,0.165,0.23,1
Slitrk2,0.0027622652379448724,0.27771138500369197,0.268,0.195,1
Rrp8,0.0028186559413014936,0.28634213832560973,0.194,0.126,1
Mtss1l,0.0029120586924974326,-0.2626885598253882,0.242,0.319,1
Pigs,0.0029855316797990166,0.2551563957526064,0.25,0.178,1
Fosb,0.0031178855929549078,-0.3065200067418037,0.058,0.104,1
Pura,0.00312845690490795,-0.26189970887331104,0.397,0.464,1
Idh3b,0.0031489318877945217,0.26272355170652406,0.473,0.41,1
Hook3,0.0032116859899651786,0.27385450107291187,0.28,0.21,1
Arid4a,0.0032172805375622043,0.2625143603287423,0.328,0.254,1
Mfn1,0.0032639131081904187,0.26291665912298035,0.292,0.217,1
Ctsa,0.0032642179531537224,0.27481333325993196,0.355,0.274,1
Nsdhl,0.0032978530034994615,0.29132815333094875,0.319,0.24,1
Rfc1,0.0033175946756968987,0.2522957816823891,0.32,0.24,1
Fabp5,0.0033254557414795936,-0.2619264966613102,0.947,0.96,1
4732418C07Rik,0.0033502628379603484,-0.26238639395355434,0.199,0.272,1
Josd2,0.003424196829178793,-0.3501263906599018,0.188,0.259,1
Arl4a,0.0034350278925203473,-0.3774158622167344,0.099,0.153,1
Tia1,0.0036042310665160052,0.27941158814780365,0.441,0.368,1
Cryzl1,0.0036244688408483355,0.29588107981934,0.322,0.254,1
Fam13c,0.0038152886537311534,0.2834326203232741,0.344,0.267,1
Qdpr,0.003874792240213096,-0.2768915577814792,0.218,0.286,1
Ppap2b,0.003975072047947311,-0.2801491908625833,0.956,0.923,1
Tmem132a,0.00407042526006531,-0.2873818449824218,0.139,0.198,1
Cldn11,0.004107815124332115,-2.081832616766074,0.059,0.101,1
Timm8a1,0.004270355385738165,-0.327648833943913,0.3,0.36,1
Thy1,0.004332758872696329,-0.34402254037254254,0.269,0.326,1
Gda,0.004376840497254829,-0.2663384481830722,0.105,0.16,1
Arpc1a,0.004400730278131769,-0.3771283168755608,0.444,0.499,1
Rgma,0.004418661244050083,0.254392934311248,0.283,0.21,1
Ggt7,0.004462347885329292,0.2501731597451318,0.183,0.123,1
Rora,0.004510517498459899,0.2915892932974953,0.333,0.259,1
Nae1,0.004590983589539514,0.2553029771327472,0.225,0.165,1
Srp72,0.00473946715216838,0.2791890769833625,0.32,0.254,1
2810008D09Rik,0.004795859887402395,0.3012537111277668,0.31,0.249,1
Prdx3,0.004833574393332398,0.2799653386976646,0.404,0.336,1
Baalc,0.0048734825657367736,-0.32352694412444616,0.334,0.4,1
Dido1,0.005040301127963513,0.30086191689708996,0.212,0.153,1
Mapk3,0.005270009174618222,-0.25140060558424193,0.186,0.249,1
Myl6,0.0056951872315410415,-0.3701162008888246,0.67,0.659,1
Zkscan3,0.0057429198044723975,0.2773582313390799,0.248,0.188,1
Bhlhe40,0.006124280994185752,0.26158979420591777,0.27,0.207,1
Rap1a,0.006334659597983618,-0.35885473353155595,0.257,0.319,1
Calm2,0.00639205731911008,-0.47782647795827016,0.846,0.867,1
Gem,0.00648476465021038,0.3107988296998274,0.183,0.121,1
Ccnt2,0.006664832661533442,0.27450927233471367,0.33,0.272,1
Ptprd,0.007067711679576852,-0.3008661638596143,0.193,0.254,1
Mrpl16,0.007232019382316905,0.27211908440959937,0.209,0.153,1
Syt1,0.007259558356553191,-0.5127165455434142,0.269,0.326,1
Rasgrp1,0.007374960260275352,-0.2626549147111865,0.169,0.222,1
Acadvl,0.007568363711171742,0.25798578212367307,0.457,0.375,1
Syp,0.007612864877024703,-0.3390096824898089,0.171,0.23,1
Ddit4,0.008037538021634361,-0.26430341280648184,0.362,0.422,1
Tppp3,0.008051030624468724,-0.3548519092241723,0.14,0.198,1
Lgr4,0.00852968181170368,-0.2784438575905267,0.155,0.21,1
Tmed7,0.008530081883362522,-0.2517222242349802,0.105,0.156,1
Gng12,0.00889179370486545,-0.3046145896728334,0.513,0.568,1
Psmb10,0.009403547462637616,0.2730727639149363,0.262,0.207,1
Eif3m,0.009519152667645294,0.26184274092438375,0.375,0.321,1
Cops7a,0.009658000502457362,0.2510717212696236,0.323,0.264,1
Atp2a2,0.009686030993580317,-0.30033298462107694,0.387,0.432,1
Luc7l2,0.010446296632888092,0.2534039315220049,0.474,0.415,1
Klf6,0.01215142377868709,-0.35336134607504577,0.31,0.373,1
Chgb,0.012154988730781361,-0.33060112106910444,0.161,0.212,1
Pcbp2,0.01262974660680786,-0.30590411184952226,0.392,0.452,1
Atp1b1,0.01302652086428901,-0.3971480531003808,0.343,0.375,1
Olfm1,0.013174625766125624,-0.4812564620880343,0.205,0.252,1
Matr3,0.015815497410658123,-0.25250634730851185,0.287,0.336,1
Kifap3,0.01756448373126161,-0.3011044419733431,0.282,0.326,1
Cplx2,0.018186487245600142,-0.2702934891630787,0.166,0.215,1
Aldh1a1,0.019070894153325413,-0.257961679856743,0.129,0.175,1
Tmem128,0.02002204085834211,0.2690012025398363,0.259,0.21,1
Serpinh1,0.020415289090508052,-0.28923805481354314,0.364,0.4,1
Prkcb,0.0207070557287822,-0.3596318432139656,0.14,0.185,1
Mdk,0.02131611437605675,-0.3145154110650754,0.385,0.425,1
Ly6c1,0.02325231289732019,-1.06686438807882,0.074,0.109,1
Klf4,0.023837671591607025,-0.5143708321615676,0.083,0.119,1
Kalrn,0.02407839008834568,0.2940623965984671,0.179,0.138,1
Btg2,0.02426790076982554,-0.46602579529397836,0.456,0.504,1
Sept4,0.02567424938001199,-0.528430140054093,0.243,0.294,1
Atp6v1g2,0.025826664362932888,-0.3337920549296005,0.234,0.279,1
Ppp3ca,0.026098860379562605,-0.3597726143606643,0.483,0.536,1
Ptprz1,0.031045584557113075,-0.29091835343289096,0.645,0.647,1
Snrpn,0.034215334777804106,-0.47999634268014546,0.524,0.541,1
H2-D1,0.03480333331776582,-0.27846755904508824,0.114,0.153,1
Syn2,0.04044785312993503,-0.28623299145146475,0.175,0.222,1
Ensa,0.04434539484115381,-0.2896544837504329,0.283,0.316,1
Zfp36l1,0.046329851794835876,-0.35084057759796794,0.441,0.469,1
Snhg11,0.05899701612188294,0.2906892139794506,0.282,0.341,1
Sfxn5,0.0708238930563196,-0.25055813462765464,0.538,0.58,1
Rhoc,0.10220094807023607,-0.2667285047027512,0.243,0.272,1
Gsn,0.10401256796514187,-0.6013770434879103,0.239,0.18,1
Lmo4,0.1587673674892766,-0.27566062908731825,0.433,0.432,1
Camk2n1,0.22180047904867842,-0.35883766397548067,0.582,0.575,1
Cryab,0.23171337142781104,-0.44606809740429654,0.613,0.595,1
Sirt2,0.25793302621861564,-0.4264288773698006,0.566,0.57,1
Ablim1,0.3544682220782478,-0.2653848596009696,0.145,0.163,1
Vim,0.42608210683256265,-0.26468925426074663,0.223,0.23,1
Snap25,0.4325436633630548,-0.36528115965386876,0.431,0.425,1
Tsc22d1,0.4987064784363776,-0.4170889675429952,0.626,0.583,1
Gadd45g,0.6581317907899521,-0.2612337230998909,0.534,0.523,1
Actb,0.6642170065681883,-0.377338090627946,0.974,0.97,1
Mef2c,0.9912200789898024,-0.2852149771678658,0.282,0.269,1
